route_id,service_id,trip_id,trip_headsign
377,316,3202,Hamburg Hbf
377,318,3205,Hamburg Hbf
377,319,3209,Hamburg Hbf
377,216,3214,Hamburg Hbf
377,321,3215,Hamburg Hbf
377,1137,3218,Hamburg Hbf
377,1495,3223,Hamburg Hbf
377,567,3225,Hamburg Hbf
377,325,3226,Hamburg Hbf
377,1499,3230,Hamburg Hbf
377,1366,3233,Hamburg Hbf
377,1502,3234,Hamburg Hbf
377,332,3235,Hamburg Hbf
377,72,3237,Hamburg Hbf
377,582,3241,Hamburg Hbf
377,74,3245,Hamburg Hbf
377,75,3246,Hamburg Hbf
377,340,3247,Hamburg Hbf
377,342,3250,Hamburg Hbf
377,599,3252,Hamburg Hbf
377,601,3254,Hamburg Hbf
377,607,3256,Hamburg Hbf
377,349,3258,Hamburg Hbf
377,351,3259,Hamburg Hbf
377,352,3260,Hamburg Hbf
377,230,3261,Dortmund Hbf
377,354,3262,Hamburg Hbf
377,1512,3263,Hamburg Hbf
377,94,3267,Hamburg Hbf
377,1517,3270,Hamburg Hbf
377,1518,3271,Hamburg Hbf
377,362,3275,Hamburg Hbf
377,243,3277,Hamburg Hbf
377,244,3281,Hamburg Hbf
377,249,3286,Hamburg Hbf
377,250,3293,Hamburg Hbf
377,1523,3301,Hamburg Hbf
377,1073,3309,Hamburg Hbf
377,641,3311,Hamburg Hbf
377,252,3325,Hamburg Hbf
377,381,3338,Hamburg Hbf
377,1101,3359,Hamburg Hbf
377,389,3369,Hamburg Hbf
377,691,3371,Hamburg Hbf
377,1551,3387,Hamburg Hbf
377,1437,3391,Hamburg Hbf
377,1554,3394,Hamburg Hbf
377,259,3398,Hamburg Hbf
377,120,3403,Hamburg Hbf
377,121,3411,Hamburg Hbf
377,714,3416,Hamburg Hbf
377,1556,3424,Hamburg Hbf
378,1443,3084,Wien Hbf
378,494,3124,Wien Hbf
378,1470,3135,Wien Hbf
378,504,3137,Wien Hbf
378,1478,3154,Wien Hbf
378,1480,3161,Wien Hbf
378,64,3167,Wien Hbf
378,207,3175,Wien Hbf
378,210,3177,Wien Hbf
378,1010,3186,Wien Hbf
378,1505,3242,Wien Hbf
378,1509,3251,Wien Hbf
378,1542,3353,Wien Hbf
378,690,3360,Wien Hbf
378,388,3366,Wien Hbf
378,1103,3370,Wien Hbf
378,1550,3381,Wien Hbf
378,428,3395,Wien Hbf
378,120,3404,Wien Hbf
378,121,3412,Wien Hbf
378,714,3417,Wien Hbf
378,1560,3431,Wien Hbf
379,1444,3085,Hamburg-Altona
379,1468,3133,Hamburg-Altona
379,1476,3149,Hamburg Hbf
379,1481,3162,Hamburg-Altona
379,542,3187,Hamburg-Altona
379,1487,3192,Hamburg-Altona
379,1430,3199,Hamburg-Altona
379,1491,3210,Hamburg-Altona
379,1137,3219,Hamburg-Altona
379,1500,3231,Hamburg-Altona
379,1505,3243,Hamburg-Altona
379,236,3268,Hamburg-Altona
379,1247,3272,Hamburg-Altona
379,361,3274,Hamburg-Altona
379,248,3285,Hamburg-Altona
379,629,3288,Hamburg-Altona
379,250,3294,Hamburg-Altona
379,1259,3302,Hamburg-Altona
379,1526,3306,Hamburg-Altona
379,1527,3307,Hamburg-Altona
379,1262,3312,Hamburg-Altona
379,1269,3316,Hamburg-Altona
379,1531,3318,Hamburg-Altona
379,1532,3319,Hamburg-Altona
379,652,3320,Hamburg-Altona
379,252,3326,Hamburg-Altona
379,665,3327,Hamburg-Altona
379,669,3330,Hamburg-Altona
379,1278,3332,Hamburg-Altona
379,1279,3335,Hamburg-Altona
379,381,3339,Hamburg-Altona
379,673,3342,Hamburg-Altona
379,674,3343,Hamburg-Altona
379,675,3345,Hamburg-Altona
379,677,3346,Hamburg-Altona
379,1539,3349,Hamburg-Altona
379,1100,3361,Hamburg-Altona
379,691,3372,Hamburg-Altona
379,1545,3374,Hamburg-Altona
379,1549,3379,Hamburg-Altona
379,1553,3389,Hamburg-Altona
379,394,3405,Hamburg-Altona
379,142,3426,Hamburg-Altona
379,148,3429,Hamburg-Altona
380,1447,3088,Wien Hbf
380,1472,3142,Wien Hbf
380,67,3169,Wien Hbf
380,210,3178,Wien Hbf
380,552,3190,Wien Hbf
380,215,3191,Wien Hbf
380,314,3195,Wien Hbf
380,1513,3264,Wien Hbf
380,356,3273,Wien Hbf
380,1519,3284,Wien Hbf
380,1521,3290,Wien Hbf
380,1525,3305,Wien Hbf
380,1535,3333,Wien Hbf
380,1280,3340,Wien Hbf
380,1537,3344,Wien Hbf
380,677,3348,Wien Hbf
380,37,3438,Wien Hbf
380,1565,3440,Wien Hbf
380,63,3441,Wien Hbf
380,1566,3442,Wien Hbf
380,207,3443,Wien Hbf
380,315,3444,Wien Hbf
380,1567,3445,Wien Hbf
380,1505,3446,Wien Hbf
380,1569,3452,Wien Hbf
380,1287,3453,Wien Hbf
380,1570,3454,Wien Hbf
380,1571,3455,Wien Hbf
380,389,3456,Wien Hbf
380,1572,3457,Wien Hbf
380,391,3458,Wien Hbf
380,1573,3459,Wien Hbf
380,1574,3460,Wien Hbf
380,120,3461,Wien Hbf
380,121,3462,Wien Hbf
380,1575,3463,Wien Hbf
380,1576,3464,Wien Hbf
380,1560,3465,Wien Hbf
380,1577,3466,Wien Hbf
381,1448,3089,Frankfurt(Main)Hbf
381,1578,3467,Frankfurt(Main)Hbf
381,488,3468,Frankfurt(Main)Hbf
381,1462,3469,Frankfurt(Main)Hbf
381,1579,3470,Frankfurt(Main)Hbf
381,1580,3472,Frankfurt(Main)Hbf
381,1581,3474,Frankfurt(Main)Hbf
381,1582,3476,Frankfurt(Main)Hbf
381,1583,3478,Frankfurt(Main)Hbf
381,1010,3482,Frankfurt(Main)Hbf
381,1585,3484,Frankfurt(Main)Hbf
381,216,3485,Frankfurt(Main)Hbf
381,1586,3487,Frankfurt(Main)Hbf
381,1587,3488,Frankfurt(Main)Hbf
381,1505,3489,Frankfurt(Main)Hbf
381,1589,3494,Frankfurt(Main)Hbf
381,1257,3497,Frankfurt(Main)Hbf
381,1590,3499,Frankfurt(Main)Hbf
381,677,3500,Frankfurt(Main)Hbf
381,1540,3501,Frankfurt(Main)Hbf
381,1591,3502,Frankfurt(Main)Hbf
381,254,3503,Frankfurt(Main)Hbf
381,1172,3504,Frankfurt(Main)Hbf
381,691,3506,Frankfurt(Main)Hbf
382,1450,3091,Wien Hbf
382,1466,14683,Wien Hbf
382,64,14687,Wien Hbf
382,208,14688,Wien Hbf
382,1010,14689,Wien Hbf
382,4751,14701,Wien Hbf
382,2289,14702,Wien Hbf
382,1560,14705,Wien Hbf
382,4987,15825,Wien Hbf
382,1480,15826,Wien Hbf
382,1505,15827,Wien Hbf
382,4988,15828,Wien Hbf
383,1451,3092,Wien Hbf
383,494,3471,Wien Hbf
383,1466,3473,Wien Hbf
383,507,3475,Wien Hbf
383,1478,3477,Wien Hbf
383,1584,3479,Wien Hbf
383,64,3480,Wien Hbf
383,208,3481,Wien Hbf
383,1010,3483,Wien Hbf
383,216,3486,Wien Hbf
383,1505,3490,Wien Hbf
383,1588,3491,Wien Hbf
383,250,3498,Wien Hbf
383,1592,3505,Wien Hbf
383,117,3507,Wien Hbf
383,394,3508,Wien Hbf
383,714,3509,Wien Hbf
383,134,3510,Wien Hbf
383,1560,3511,Wien Hbf
388,1602,3545,Hamburg-Altona
388,1609,3553,Hamburg-Altona
388,1610,3554,Hamburg-Altona
388,1483,3559,Hamburg-Altona
388,207,3563,Hamburg-Altona
388,212,3565,Hamburg-Altona
388,542,3566,Hamburg-Altona
388,378,3586,Hamburg-Altona
388,1633,3594,Hamburg-Altona
388,262,3599,Hamburg-Altona
388,1636,3602,Hamburg-Altona
388,263,3603,Hamburg-Altona
388,2570,6198,Hamburg-Altona
388,210,8107,Hamburg-Altona
388,100,8113,Hamburg-Altona
388,258,8115,Hamburg-Altona
444,1848,4203,München Hbf
444,970,4230,München Hbf
444,1866,4237,München Hbf
444,212,4241,München Hbf
444,542,4244,München Hbf
444,322,4258,München Hbf
444,336,4273,München Hbf
444,337,4279,München Hbf
444,1879,4281,München Hbf
444,341,4286,München Hbf
444,378,4316,München Hbf
444,1897,4324,München Hbf
444,1910,4364,München Hbf
444,1912,4373,München Hbf
444,142,4380,München Hbf
444,1922,4389,München Hbf
444,1925,4391,München Hbf
444,263,4393,München Hbf
444,396,4397,München Hbf
444,2119,4828,München Hbf
444,223,4839,München Hbf
444,1054,4848,München Hbf
444,2126,4850,München Hbf
444,2128,4852,München Hbf
444,349,4861,München Hbf
444,2129,4863,München Hbf
444,243,4874,München Hbf
444,2139,4895,München Hbf
444,2141,4899,München Hbf
444,2142,4902,München Hbf
445,1849,4204,München Hbf
445,1870,4249,München Hbf
445,227,4291,München Hbf
445,1905,4343,München Hbf
445,1920,4384,München Hbf
445,244,4879,München Hbf
445,2174,4964,München Hbf
445,214,5022,München Hbf
445,329,5068,München Hbf
446,1850,4205,Ostseebad Binz
446,297,4220,Ostseebad Binz
446,523,4231,Ostseebad Binz
446,973,4235,Ostseebad Binz
446,1865,4236,Ostseebad Binz
446,1866,4238,Ostseebad Binz
446,212,4242,Ostseebad Binz
446,542,4245,Ostseebad Binz
446,1868,4247,Ostseebad Binz
446,336,4275,Ostseebad Binz
446,341,4287,Ostseebad Binz
446,1881,4294,Ostseebad Binz
446,1897,4325,Ostseebad Binz
446,1899,4327,Ostseebad Binz
446,674,4331,Ostseebad Binz
446,1106,4347,Ostseebad Binz
446,1910,4365,Ostseebad Binz
446,1913,4374,Stralsund Hbf
446,723,4381,Stralsund Hbf
446,1925,4392,Stralsund Hbf
446,263,4394,Stralsund Hbf
446,1926,4395,Stralsund Hbf
446,1927,4399,Stralsund Hbf
446,1933,4408,Stralsund Hbf
446,2120,4829,Ostseebad Binz
446,2121,4830,Ostseebad Binz
446,223,4842,Ostseebad Binz
446,2125,4849,Ostseebad Binz
446,2127,4851,Ostseebad Binz
446,2128,4853,Ostseebad Binz
446,351,4864,Ostseebad Binz
446,2133,4876,Ostseebad Binz
446,244,4880,Ostseebad Binz
446,2141,4900,Ostseebad Binz
446,662,4904,Ostseebad Binz
446,252,4910,Ostseebad Binz
454,1860,4215,Bergen auf Rügen
454,215,4246,Bergen auf Rügen
454,1878,4270,Stralsund Hbf
454,1298,4339,Stralsund Hbf
454,831,4363,Stralsund Hbf
454,1439,4400,Stralsund Hbf
454,1931,4404,Stralsund Hbf
454,2241,5183,Berlin Gesundbrunnen
454,909,5191,Berlin Hbf (tief)
454,547,5259,Berlin Gesundbrunnen
454,223,5274,Bergen auf Rügen
454,348,5292,Stralsund Hbf
454,2132,5314,Stralsund Hbf
454,252,5327,Bergen auf Rügen
455,1861,4216,Frankfurt(Main)Hbf
455,199,4222,Frankfurt(Main)Hbf
455,331,4266,Frankfurt(Main)Hbf
455,336,4277,Frankfurt(Main)Hbf
455,342,4288,Frankfurt(Main)Hbf
455,674,4332,Frankfurt(Main)Hbf
455,1904,4342,Frankfurt(Main)Hbf
455,390,4351,Berlin Hbf (tief)
455,1911,4367,Frankfurt(Main)Hbf
455,722,4383,Frankfurt(Main)Hbf
455,223,4840,Frankfurt(Main)Hbf
455,228,4859,Frankfurt(Main)Hbf
455,348,13741,Frankfurt(Main)Hbf
455,2132,13745,Frankfurt(Main)Hbf
502,2046,4656,Garmisch-Partenkirchen
502,199,4658,Garmisch-Partenkirchen
502,63,4659,Garmisch-Partenkirchen
502,207,4660,Garmisch-Partenkirchen
502,336,4662,Garmisch-Partenkirchen
502,120,4665,Garmisch-Partenkirchen
502,263,4668,Garmisch-Partenkirchen
502,1925,5390,München Hbf
502,2492,6083,München Hbf
502,67,6215,München Hbf
502,210,6235,München Hbf
502,337,6293,München Hbf
502,665,6358,Nürnberg Hbf
502,201,6747,München Hbf
502,542,6761,München Hbf
502,216,6765,München Hbf
502,2713,6773,München Hbf
502,2716,6777,München Hbf
502,1483,7733,München Hbf
502,212,8109,München Hbf
502,525,8255,München Hbf
502,322,8280,München Hbf
502,2582,8289,München Hbf
502,378,8304,München Hbf
502,653,8308,München Hbf
502,668,8313,Nürnberg Hbf
503,2047,4657,Hamburg-Altona
503,207,4661,Hamburg-Altona
503,247,4663,Hamburg-Altona
503,120,4667,Hamburg-Altona
503,263,4669,Hamburg-Altona
503,2048,4670,Hamburg-Altona
503,2539,6133,Hamburg-Altona
503,2258,8154,Hamburg-Altona
503,212,8157,Hamburg-Altona
503,2000,8159,Hamburg-Altona
503,319,8162,Hamburg-Altona
503,1255,8189,Hamburg Hbf
503,653,8190,Hamburg-Altona
503,1899,8191,Hamburg-Altona
503,3160,8199,Hamburg-Altona
503,3573,10211,Berlin Hbf (tief)
503,1925,10225,Hamburg-Altona
542,2117,4826,Ostseebad Binz
542,63,4831,Ostseebad Binz
542,207,4832,Ostseebad Binz
542,215,4833,Ostseebad Binz
542,2122,4834,Ostseebad Binz
542,223,4841,Ostseebad Binz
542,336,4844,Ostseebad Binz
542,342,4847,Ostseebad Binz
542,348,4857,Ostseebad Binz
542,228,4860,Ostseebad Binz
542,2132,4875,Ostseebad Binz
542,252,4909,Ostseebad Binz
542,263,5402,Stralsund Hbf
542,723,6053,Stralsund Hbf
542,2404,6054,Stralsund Hbf
545,2124,4846,Frankfurt(Main)Hbf
545,3494,9812,Frankfurt(Main)Hbf
545,389,10051,Frankfurt(Main)Hbf
552,2150,4940,Hamburg-Altona
552,200,4994,Hamburg-Altona
552,542,5029,Hamburg-Altona
552,2194,5053,Hamburg-Altona
552,582,5078,Hamburg-Altona
552,2214,5095,Hamburg-Altona
552,2218,5116,Hamburg-Altona
552,2225,5139,Hamburg-Altona
552,1419,5151,Hamburg-Altona
553,2151,4941,München Hbf
553,2169,4959,München Hbf
553,869,4985,München Hbf
553,199,4995,München Hbf
553,542,5030,München Hbf
553,1137,5046,München Hbf
553,2004,5051,München Hbf
553,2193,5054,München Hbf
553,2201,5062,München Hbf
553,331,5070,München Hbf
553,2206,5074,München Hbf
553,2213,5096,München Hbf
553,2009,5103,München Hbf
553,2218,5117,München Hbf
553,851,5152,München Hbf
553,394,5161,München Hbf
553,714,5165,München Hbf
554,2152,4942,Hamburg-Altona
554,792,4982,Hamburg-Altona
554,2187,5001,Hamburg-Altona
554,542,5031,Hamburg-Altona
554,322,5047,Hamburg-Altona
554,582,5079,Hamburg-Altona
554,653,5128,Hamburg-Altona
554,2033,5140,Hamburg-Altona
555,2153,4943,München Hbf
555,2170,4960,München Hbf
555,542,5032,München Hbf
555,2201,5063,München Hbf
555,331,5071,München Hbf
555,653,5129,München Hbf
555,2226,5141,München Hbf
556,2154,4944,München Hbf
556,1821,5003,München Hbf
556,1866,5008,München Hbf
556,212,5015,München Hbf
556,542,5034,München Hbf
556,322,5048,München Hbf
556,2195,5055,München Hbf
556,582,5080,München Hbf
556,1879,5084,München Hbf
556,2214,5097,München Hbf
556,2126,5106,München Hbf
556,2218,5118,München Hbf
556,2225,5142,München Hbf
556,762,5153,München Hbf
556,120,5162,München Hbf
556,2230,5167,München Hbf
557,2155,4945,Hamburg-Altona
557,304,5002,Hamburg-Altona
557,975,5004,Hamburg-Altona
557,2188,5005,Hamburg-Altona
557,1866,5009,Hamburg-Altona
557,212,5016,Hamburg-Altona
557,2000,5018,Hamburg-Altona
557,100,5112,Hamburg-Altona
557,653,5130,Hamburg-Altona
557,1899,5134,Hamburg-Altona
557,2224,5138,Hamburg-Altona
557,2033,5143,Hamburg-Altona
557,2230,5168,Hamburg-Altona
558,2156,4946,München Hbf
558,542,5035,München Hbf
558,2196,5056,München Hbf
558,2202,5064,München Hbf
558,2214,5098,München Hbf
558,2218,5119,München Hbf
558,2219,5122,München Hbf
558,2220,5125,München Hbf
558,2225,5144,München Hbf
558,1419,5154,München Hbf
559,2157,4947,Berlin Gesundbrunnen
559,201,4998,Berlin Südkreuz
559,214,5020,Berlin Hbf (tief)
560,2158,4948,München Hbf
560,2185,4980,München Hbf
560,2191,5040,München Hbf
560,2211,5090,München Hbf
560,100,5113,München Hbf
560,2221,5135,München Hbf
560,2233,5175,München Hbf
561,2159,4949,Hamburg-Altona
561,2178,4968,Berlin Hbf (tief)
561,197,4987,Hamburg Hbf
561,2000,5021,Hamburg-Altona
561,2197,5057,Hamburg-Altona
561,2205,5073,Berlin Hbf (tief)
561,2215,5099,Hamburg-Altona
561,347,5104,Berlin Hbf (tief)
561,2227,5146,Hamburg-Altona
561,762,5155,Hamburg-Altona
561,120,5163,Berlin Hbf (tief)
562,2160,4950,München Hbf
562,542,5036,München Hbf
562,322,5049,München Hbf
562,2202,5065,München Hbf
562,2209,5087,Nürnberg Hbf
562,653,5131,München Hbf
562,2033,5145,München Hbf
563,2161,4951,Hamburg Hbf
563,2171,4961,Berlin Hbf (tief)
563,2175,4965,Hamburg Hbf
563,50,4971,Hamburg Hbf
563,289,4974,Hamburg Hbf
563,295,4981,Hamburg Hbf
563,522,4990,Hamburg Hbf
563,214,5023,Hamburg Hbf
563,547,5037,Berlin Hbf (tief)
563,319,5044,Hamburg Hbf
563,321,5045,Hamburg Hbf
563,2198,5058,Berlin Hbf (tief)
563,2204,5069,Hamburg Hbf
563,2207,5075,Hamburg Hbf
563,72,5076,Hamburg Hbf
563,337,5082,Berlin Hbf (tief)
563,2208,5085,Berlin Hbf (tief)
563,594,5089,Hamburg Hbf
563,601,5092,Hamburg Hbf
563,1054,5100,Berlin Hbf (tief)
563,2088,5102,Berlin Hbf (tief)
563,77,5105,Hamburg Hbf
563,1526,5120,Berlin Hbf (tief)
563,2098,5121,Hamburg Hbf
563,2223,5137,Berlin Hbf (tief)
563,1554,5147,Hamburg Hbf
563,1417,5156,Berlin Hbf (tief)
563,119,5160,Hamburg Hbf
563,121,5164,Hamburg Hbf
564,2162,4952,München Hbf
564,2180,4972,München Hbf
564,308,5011,München Hbf
564,2189,5012,München Hbf
564,2000,5024,München Hbf
564,2199,5059,München Hbf
564,2201,5066,München Hbf
564,2210,5088,München Hbf
564,601,5093,München Hbf
564,1220,5101,München Hbf
564,86,5107,München Hbf
564,2216,5108,München Hbf
564,613,5109,München Hbf
564,2217,5111,München Hbf
564,1262,5123,München Hbf
564,2227,5148,München Hbf
564,762,5157,München Hbf
564,2245,5187,Erfurt Hbf
564,2260,5245,Erfurt Hbf
564,331,5279,Erfurt Hbf
564,2022,5310,Erfurt Hbf
564,1908,5356,Erfurt Hbf
565,2163,4953,Berlin Hbf (tief)
565,2172,4962,Berlin Hbf (tief)
565,509,4984,Berlin Hbf (tief)
565,522,4991,Berlin Hbf
565,2000,5025,Berlin Hbf (tief)
565,314,5041,Berlin Hbf (tief)
565,337,5083,Berlin Hbf (tief)
565,93,5110,Berlin Hbf (tief)
565,1066,5114,Berlin Hbf (tief)
565,653,5132,Berlin Hbf (tief)
565,2232,5174,Berlin Hbf (tief)
566,2164,4954,München Hbf
566,2179,4970,München Hbf
566,1606,4973,München Hbf
566,2181,4975,München Hbf
566,2182,4976,München Hbf
566,2184,4979,München Hbf
566,2186,4983,München Hbf
566,1751,4986,München Hbf
566,966,4988,München Hbf
566,967,4989,München Hbf
566,200,4997,München Hbf
566,970,5000,München Hbf
566,1866,5010,München Hbf
566,212,5017,München Hbf
566,2000,5026,München Hbf
566,2190,5039,München Hbf
566,315,5043,München Hbf
566,1137,5050,München Hbf
566,2200,5060,München Hbf
566,582,5081,München Hbf
566,1879,5086,München Hbf
566,653,5133,München Hbf
566,2229,5158,München Hbf
566,1925,5169,München Hbf
566,263,5172,München Hbf
566,396,5173,München Hbf
567,2165,4955,Hamburg-Altona
567,1483,5006,Hamburg-Altona
567,212,5013,Hamburg-Altona
567,2228,5149,Hamburg-Altona
567,262,5166,Hamburg-Altona
567,1636,5170,Hamburg-Altona
568,2166,4956,München Hbf
568,653,5126,München Hbf
569,2167,4957,München Hbf
569,199,4993,München Hbf
569,1597,5007,München Hbf
569,212,5014,München Hbf
569,542,5028,München Hbf
569,336,5077,München Hbf
569,653,5127,München Hbf
569,2231,5171,München Hbf
570,2168,4958,München Hbf
570,970,4999,München Hbf
570,2192,5042,München Hbf
570,2193,5052,München Hbf
570,2201,5061,München Hbf
570,2213,5094,München Hbf
570,2218,5115,München Hbf
570,2220,5124,München Hbf
570,851,5150,München Hbf
571,2173,4963,Rostock Hbf
571,791,4969,Rostock Hbf
571,2183,4977,Rostock Hbf
571,214,5019,Rostock Hbf
571,2203,5067,Rostock Hbf
571,2212,5091,Rostock Hbf
571,2222,5136,Rostock Hbf
571,119,5159,Rostock Hbf
572,2176,4966,Berlin Gesundbrunnen
572,199,4992,Berlin Südkreuz
572,547,5027,Berlin Hbf (tief)
572,215,5038,Berlin Gesundbrunnen
573,2177,4967,München Hbf
573,199,4996,München Hbf
573,547,5033,München Hbf
573,331,5072,München Hbf
574,291,4978,Berlin Hbf (tief)
574,909,8397,Stuttgart Hbf
574,214,8504,Stuttgart Hbf
576,2235,5177,Hamburg-Altona
576,2244,5186,Berlin Hbf (tief)
576,2253,5204,Hamburg-Altona
576,199,5225,Berlin Südkreuz
576,2000,5257,Hamburg-Altona
576,337,5286,Hamburg-Altona
576,2273,5323,Hamburg-Altona
576,2275,5325,Hamburg Hbf
576,2224,5347,Hamburg-Altona
576,2285,5362,Hamburg-Altona
577,2236,5178,Frankfurt(Main)Hbf
577,34,5192,Frankfurt(Main)Hbf
577,2249,5193,Frankfurt(Main)Hbf
577,2250,5194,Frankfurt(Main)Hbf
577,2251,5196,Frankfurt(Main)Hbf
577,1578,5198,Frankfurt(Main)Hbf
577,200,5226,Frankfurt(Main)Hbf
577,970,5228,Frankfurt(Main)Hbf
577,63,5231,Frankfurt(Main)Hbf
577,2258,5238,Frankfurt(Main)Hbf
577,207,5246,Frankfurt(Main)Hbf
577,212,5255,Frankfurt(Main)Hbf
577,2000,5258,Frankfurt(Main)Hbf
577,215,5265,Frankfurt(Main)Hbf
577,216,5270,Frankfurt(Main)Hbf
577,2202,5278,Frankfurt(Main)Hbf
577,582,5282,Frankfurt(Main)Hbf
577,2265,5305,Frankfurt(Main)Hbf
577,2281,5344,Frankfurt(Main)Hbf
577,390,5348,Frankfurt(Main)Hbf
577,1908,5357,Frankfurt(Main)Hbf
577,263,10195,Frankfurt(Main)Hbf
578,2237,5179,Leipzig Hbf
578,2246,5188,München Hbf
578,210,5249,München Hbf
578,547,5262,Leipzig Hbf
578,325,5276,München Hbf
578,337,5287,Leipzig Hbf
578,75,5289,München Hbf
578,1891,5301,München Hbf
578,617,5303,München Hbf
578,360,5306,München Hbf
578,2022,5311,München Hbf
578,2268,5313,München Hbf
578,247,5315,München Hbf
578,251,5319,München Hbf
578,2279,5342,München Hbf
578,390,5350,München Hbf
578,1437,5358,München Hbf
578,2286,5363,München Hbf
578,119,5369,München Hbf
578,120,5370,München Hbf
578,2289,5375,München Hbf
578,133,5379,München Hbf
578,2290,5381,München Hbf
578,142,5388,München Hbf
578,1635,6693,München Hbf
578,2044,6697,München Hbf
579,2238,5180,Berlin Hbf (tief)
579,2259,5239,Berlin Hbf (tief)
579,210,5250,Berlin Hbf (tief)
579,547,5261,Berlin Hbf (tief)
579,582,5283,Berlin Hbf (tief)
579,75,5290,Berlin Hbf (tief)
579,2263,5298,Berlin Hbf (tief)
579,2274,5324,Berlin Hbf (tief)
579,2277,5334,Berlin Hbf (tief)
579,2279,5341,Berlin Hbf (tief)
579,256,5349,Berlin Hbf (tief)
579,2283,5353,Berlin Hbf (tief)
579,133,5380,Berlin Hbf (tief)
579,396,5411,Berlin Hbf (tief)
580,2239,5181,Berlin Hbf (tief)
580,1483,5234,Berlin Hbf (tief)
580,212,5251,Berlin Hbf (tief)
580,2292,5383,Berlin Hbf (tief)
580,1773,5398,Berlin Hbf (tief)
580,2044,5400,Berlin Hbf (tief)
580,1981,5407,Berlin Hbf (tief)
581,2240,5182,Berlin Hbf (tief)
585,2248,5190,Berlin Hbf (tief)
585,1739,5197,Berlin Hbf (tief)
585,289,5202,Berlin Hbf (tief)
585,295,5203,Berlin Hbf (tief)
585,67,5235,Berlin Hbf (tief)
585,210,5252,Berlin Hbf (tief)
585,321,5273,Berlin Hbf (tief)
585,325,5277,Berlin Hbf (tief)
585,349,5295,Berlin Hbf (tief)
585,354,5297,Berlin Hbf (tief)
585,94,5299,Berlin Hbf (tief)
585,1891,5302,Berlin Hbf (tief)
585,617,5304,Berlin Hbf (tief)
585,360,5307,Berlin Hbf (tief)
585,2266,5308,Berlin Hbf (tief)
585,2267,5309,Berlin Hbf (tief)
585,2022,5312,Berlin Hbf (tief)
585,247,5316,Berlin Hbf (tief)
585,2269,5317,Berlin Hbf (tief)
585,251,5320,Berlin Hbf (tief)
585,2271,5321,Berlin Hbf (tief)
585,2276,5326,Berlin Hbf (tief)
585,254,5336,Berlin Hbf (tief)
585,683,5338,Berlin Hbf (tief)
585,1289,5340,Berlin Hbf (tief)
585,390,5351,Berlin Hbf (tief)
585,1437,5359,Berlin Hbf (tief)
585,851,5367,Berlin Hbf (tief)
585,120,5371,Berlin Hbf (tief)
585,121,5376,Berlin Hbf (tief)
585,2294,5386,Berlin Hbf (tief)
586,2254,5205,München Hbf
586,869,5207,München Hbf
586,63,5229,München Hbf
586,2256,5232,München Hbf
586,534,5236,München Hbf
586,206,5240,München Hbf
586,207,5243,München Hbf
586,210,5247,München Hbf
586,212,5253,München Hbf
586,547,5260,München Hbf
586,215,5263,München Hbf
586,550,5266,München Hbf
586,216,5269,München Hbf
586,223,5275,München Hbf
586,336,5280,München Hbf
586,337,5284,München Hbf
586,1879,5288,München Hbf
586,1398,5293,München Hbf
586,2264,5300,München Hbf
586,254,5335,München Hbf
586,2280,5343,München Hbf
586,111,5345,München Hbf
586,112,5346,München Hbf
586,2284,5354,München Hbf
586,1554,5360,München Hbf
586,1416,5364,München Hbf
586,121,5372,München Hbf
586,1925,5393,München Hbf
586,263,5404,München Hbf
586,1560,5410,München Hbf
586,2503,6094,München Hbf
586,2640,6456,München Hbf
586,291,6468,München Hbf
587,2255,5206,Hamburg-Altona
587,63,5230,Hamburg-Altona
587,2257,5233,Hamburg-Altona
587,1483,5237,Hamburg Hbf
587,208,5244,Hamburg-Altona
587,212,5254,Hamburg-Altona
587,2000,5256,Hamburg-Altona
587,2261,5264,Hamburg-Altona
587,321,5271,Hamburg-Altona
587,336,5281,Hamburg-Altona
587,337,5285,Hamburg-Altona
587,1398,5294,Hamburg-Altona
587,2272,5322,Hamburg-Altona
587,683,5337,Hamburg-Altona
587,2284,5355,Hamburg-Altona
587,1554,5361,Hamburg-Altona
587,1416,5365,Hamburg-Altona
587,121,5373,Hamburg-Altona
587,1158,5387,Hamburg-Altona
587,2523,6116,Hamburg-Altona
587,37,6445,Hamburg-Altona
587,2637,6448,Hamburg-Altona
587,291,6469,Hamburg-Altona
587,2646,6471,Hamburg-Altona
587,869,6480,Hamburg-Altona
587,263,9785,Hamburg-Altona
587,3154,12055,Hamburg-Altona
587,1925,12184,Hamburg-Altona
597,315,5268,Leipzig Hbf
599,2278,5339,Leipzig Hbf
599,259,5366,Leipzig Messe
600,2282,5352,Leipzig Hbf
600,2287,5368,Leipzig Hbf
601,1635,5391,Kiel Hbf
601,2044,5401,Kiel Hbf
601,2499,6090,Kiel Hbf
601,2629,6431,Kiel Hbf
601,533,6517,Kiel Hbf
601,2655,6522,Kiel Hbf
601,2656,6523,Hamburg-Altona
601,207,6526,Hamburg-Altona
601,211,6540,Hamburg-Altona
601,2663,6545,Hamburg-Altona
601,542,6546,Hamburg-Altona
601,2665,6557,Hamburg-Altona
601,336,6569,Hamburg-Altona
601,2691,6649,Kiel Hbf
601,2596,6661,Kiel Hbf
601,1923,6684,Kiel Hbf
601,1924,6685,Kiel Hbf
601,263,6698,Kiel Hbf
601,2698,6723,Kiel Hbf
